usage_id,customer_id,tower_id,session_date,data_used_mb,session_duration_min,network_type
15401,39403,236,2023-01-17 09:51:40,1100.03,93.6,4G
15402,45783,230,2023-10-20 22:28:42,921.9,151.5,3G
15403,10164,46,2026-07-23 03:52:03,3203.4,197.0,4G
15404,13157,320,2024-05-15 22:21:26,311.23,188.5,3G
15405,47363,428,2023-01-09 20:02:02,685.02,239.1,3G
15406,20212,499,2023-09-19 16:05:57,418.78,89.3,4G
15407,9533,111,2024-04-08 11:39:10,4808.07,89.3,3G
15408,10128,195,2025-03-26 21:55:22,1286.28,48.6,4G
15409,29641,111,2026-01-17 03:48:06,2835.99,3.4,4G
15410,49177,382,2024-04-25 17:13:18,1575.58,269.9,3G
15411,14628,335,2024-02-07 15:36:36,683.64,24.2,3G
15412,9970,455,2023-06-07 05:41:35,1067.3,235.2,3G
15413,15007,285,2023-03-31 18:17:08,4143.64,228.4,4G
15414,6495,305,2026-02-27 10:36:24,1222.75,234.7,3G
15415,42504,364,2025-10-10 20:51:58,433.25,148.0,4G
15416,25163,350,2024-02-10 22:23:22,3574.39,250.3,3G
15417,25907,491,2025-06-09 18:29:47,286.48,90.1,4G
15418,7073,116,2023-06-14 16:25:48,3669.89,252.3,3G
15419,36414,196,2025-01-27 21:32:55,4612.45,174.5,4G
15420,17522,340,2023-04-20 05:18:11,245.96,40.8,3G
15421,23230,32,2025-11-29 06:02:32,1906.25,210.2,4G
15422,48819,145,2025-01-30 18:14:02,1241.48,185.5,5G
15423,24410,495,2025-08-11 05:00:30,2408.29,285.9,5G
15424,11244,274,2025-01-18 06:42:07,2868.2,45.7,4G
15425,25484,409,2024-08-11 21:13:57,2342.64,130.4,3G
15426,4791,379,2024-12-15 14:41:14,4822.5,294.3,4G
15427,40092,444,2025-10-27 14:43:04,275.05,29.5,5G
15428,31852,159,2026-01-04 19:14:35,3831.9,156.7,5G
15429,6224,23,2025-06-28 18:20:16,2139.04,6.6,5G
15430,25698,313,2025-12-16 01:49:57,3456.52,194.2,3G
15431,28955,340,2023-01-01 12:42:54,3076.01,158.1,5G
15432,4178,170,2024-11-19 06:03:25,1369.25,213.2,5G
15433,31667,206,2026-03-07 17:25:08,522.47,113.4,4G
15434,21936,171,2023-10-17 23:58:17,1834.9,20.9,5G
15435,24020,192,2025-12-16 15:29:37,1745.04,129.2,4G
15436,41696,222,2024-05-07 04:08:31,816.16,20.6,4G
15437,48280,28,2024-02-27 05:13:24,1224.13,7.0,5G
15438,28408,137,2023-03-25 06:08:16,889.22,206.8,3G
15439,46935,5,2023-04-12 01:02:55,457.18,292.3,4G
15440,21254,358,2024-04-26 05:59:03,3855.86,269.3,3G
15441,46871,287,2024-09-26 00:20:47,2981.43,145.9,5G
15442,10427,420,2024-08-18 12:29:39,4009.58,263.0,4G
15443,32207,187,2024-02-24 20:32:43,2882.13,19.8,4G
15444,30320,172,2023-04-06 07:49:44,4003.53,172.3,4G
15445,38217,412,2023-11-18 03:00:27,4985.98,293.4,4G
15446,42404,175,2025-09-05 22:00:29,4526.17,31.9,3G
15447,10897,320,2023-05-03 12:12:42,455.99,31.8,4G
15448,27548,369,2024-08-27 20:37:15,205.06,184.3,4G
15449,13487,131,2024-09-18 03:38:13,327.28,228.1,5G
15450,46182,456,2024-09-14 03:05:00,464.98,219.1,3G
15451,27794,401,2026-02-02 00:48:54,1899.4,250.1,3G
15452,28944,272,2024-01-05 02:12:47,3496.32,248.2,5G
15453,18285,284,2023-08-09 10:01:12,1089.87,88.8,5G
15454,27342,45,2023-12-09 01:20:42,3237.91,29.1,4G
15455,35179,297,2023-01-27 23:50:25,1832.26,248.8,5G
15456,26261,200,2023-01-10 23:00:08,1894.21,34.8,4G
15457,24486,68,2026-02-09 17:16:07,3816.65,222.1,3G
15458,10584,364,2024-08-11 11:20:03,2429.68,197.4,5G
15459,13281,317,2024-10-22 23:10:52,2352.61,236.1,4G
15460,42797,369,2024-07-26 03:04:32,2225.79,129.2,4G
15461,39324,472,2026-07-02 08:14:23,2284.43,134.0,3G
15462,5663,44,2025-01-18 23:00:57,4914.73,192.5,5G
15463,39439,429,2025-12-08 09:27:50,3902.42,6.2,5G
15464,30249,254,2025-05-20 23:14:24,2046.43,268.9,5G
15465,43754,386,2023-07-08 21:51:21,4563.48,212.3,4G
15466,44810,87,2025-08-09 06:23:56,4073.64,87.2,5G
15467,28892,406,2024-03-09 14:11:01,971.55,220.3,4G
15468,24508,499,2026-01-29 08:24:31,2361.98,38.4,4G
15469,40847,60,2026-03-04 09:59:16,3873.14,191.7,5G
15470,25226,38,2023-06-14 21:07:14,4203.43,80.3,3G
15471,48165,67,2024-12-27 01:31:50,4589.93,87.5,4G
15472,1680,316,2024-09-04 12:12:45,1917.68,124.6,5G
15473,10333,97,2025-01-24 20:25:07,3489.21,105.1,3G
15474,3208,233,2024-04-28 06:17:23,3735.26,51.2,5G
15475,5260,78,2024-11-26 12:04:53,3465.32,284.2,3G
15476,25575,221,2026-01-10 14:14:48,4807.69,99.0,5G
15477,35559,75,2025-10-13 06:44:37,2001.89,292.4,3G
15478,2399,324,2023-09-04 03:47:03,330.02,11.3,5G
15479,19266,497,2025-03-09 09:16:56,449.3,37.9,5G
15480,5058,5,2024-11-03 11:10:56,1688.51,242.3,5G
15481,49716,48,2025-08-30 17:32:47,4783.84,105.1,4G
15482,37544,37,2025-02-25 01:10:28,4171.35,146.8,3G
15483,3507,338,2023-07-28 11:44:10,1675.79,254.9,3G
15484,1113,60,2026-06-20 06:02:46,2390.82,221.4,3G
15485,13705,490,2023-11-14 07:01:37,2356.66,254.9,4G
15486,6822,36,2025-07-13 22:53:28,998.38,294.6,4G
15487,43355,234,2025-05-28 00:36:19,4594.63,280.4,4G
15488,35059,333,2023-11-02 03:05:13,218.0,134.7,4G
15489,36641,126,2024-11-06 11:37:04,4045.0,133.3,3G
15490,20039,466,2025-07-14 12:12:30,317.6,50.7,4G
15491,10372,30,2026-01-13 06:42:32,3627.34,67.5,4G
15492,7592,325,2026-05-12 12:37:40,134.6,37.5,3G
15493,25962,198,2023-07-10 15:03:40,1940.31,95.3,3G
15494,10493,393,2023-11-08 10:17:27,4138.26,67.1,4G
15495,11446,149,2024-12-31 15:16:26,1868.44,279.3,5G
15496,4299,190,2024-11-26 17:42:46,373.97,223.1,5G
15497,28588,16,2024-08-01 21:45:20,1655.93,22.5,4G
15498,31326,108,2025-08-26 19:30:38,1906.98,294.4,5G
15499,3935,408,2026-04-25 03:30:53,1345.37,98.9,3G
15500,43514,200,2025-11-24 23:04:48,763.06,239.5,5G
15501,20562,229,2023-06-21 20:06:39,4541.53,4.2,5G
15502,5885,407,2024-03-03 20:41:41,800.76,12.1,4G
15503,29896,415,2026-06-16 09:52:35,1263.15,137.7,4G
15504,7005,42,2023-09-26 23:50:45,998.97,21.7,5G
15505,29445,108,2024-11-23 07:00:11,3373.43,209.9,5G
15506,9402,28,2025-05-05 03:47:16,4026.83,174.9,4G
15507,37755,272,2024-02-01 07:13:45,3966.02,40.9,4G
15508,7165,484,2024-05-21 13:51:56,4693.56,249.1,5G
15509,28608,26,2023-12-07 06:45:16,1876.52,69.5,4G
15510,28258,34,2025-11-04 09:08:07,3110.79,297.2,5G
15511,26145,453,2025-07-10 12:28:43,3387.17,149.0,5G
15512,10490,188,2023-03-25 01:33:10,2616.09,96.1,5G
15513,37082,486,2025-12-20 17:54:21,2511.11,257.6,3G
15514,5132,341,2024-01-26 06:15:17,2110.8,293.7,4G
15515,42837,54,2024-01-28 01:17:16,291.37,229.3,5G
15516,34710,456,2023-02-22 15:48:28,89.97,253.2,3G
15517,2730,267,2023-06-08 08:43:30,605.49,98.8,3G
15518,28720,213,2026-06-17 10:03:26,1083.44,57.9,3G
15519,36031,150,2025-08-15 09:22:44,4325.38,165.9,4G
15520,4889,146,2025-12-06 00:28:34,4581.98,292.4,5G
15521,22373,269,2023-03-18 17:15:47,4293.07,46.9,5G
15522,14591,317,2024-12-30 00:58:43,4811.42,215.6,3G
15523,47502,439,2025-12-24 14:19:50,1874.97,238.6,3G
15524,25414,72,2026-03-07 10:32:34,1785.41,23.2,5G
15525,9935,1,2024-10-27 18:41:40,560.81,24.5,4G
15526,10653,333,2025-06-30 01:57:55,119.39,194.1,5G
15527,7053,425,2025-12-22 01:15:20,2462.96,6.8,4G
15528,25880,22,2026-05-10 13:53:17,3166.46,247.9,3G
15529,33211,493,2024-04-21 12:46:28,2794.26,48.9,5G
15530,37921,207,2025-01-18 05:52:34,4937.67,13.4,3G
15531,1774,363,2024-10-19 13:18:12,780.65,172.5,4G
15532,44361,454,2024-01-01 20:59:35,2784.71,175.7,5G
15533,25534,398,2024-08-23 12:44:38,2069.08,134.6,4G
15534,31197,16,2025-08-31 16:47:02,4103.11,222.0,4G
15535,44242,263,2023-12-25 08:19:56,1682.04,247.7,3G
15536,26736,407,2025-10-29 15:33:26,1226.4,291.9,5G
15537,39991,335,2023-03-09 15:22:34,1270.47,75.1,3G
15538,9503,316,2023-07-30 12:58:04,3361.6,255.3,5G
15539,35927,496,2023-09-28 11:05:16,3726.16,254.2,5G
15540,1303,402,2023-08-06 03:34:40,1080.61,169.5,4G
15541,23046,333,2025-06-10 23:21:11,915.45,262.6,5G
15542,26554,429,2024-05-29 11:57:24,1215.59,202.2,3G
15543,32785,157,2025-10-04 01:22:38,151.66,177.7,5G
15544,29736,292,2025-05-19 06:01:48,2851.99,288.8,5G
15545,46899,482,2025-10-23 14:18:21,3271.67,116.7,4G
15546,6043,446,2024-09-02 20:42:24,3165.67,270.9,4G
15547,35097,80,2023-04-23 15:50:52,2718.86,289.6,3G
15548,48088,26,2025-08-30 08:09:02,4498.31,207.1,4G
15549,35423,245,2025-03-31 19:53:18,4260.22,266.0,4G
15550,34713,115,2024-12-29 18:43:37,2217.29,278.8,4G
15551,47093,346,2023-08-22 09:54:25,4387.8,34.6,4G
15552,18302,299,2023-02-03 22:31:10,4338.58,36.1,3G
15553,38133,137,2023-06-01 04:32:29,2562.58,116.5,4G
15554,12302,249,2026-01-08 21:25:13,3706.56,261.8,5G
15555,3743,247,2025-02-19 02:51:50,2125.82,277.0,5G
15556,5359,84,2025-12-03 14:12:09,3703.54,158.7,5G
15557,32317,137,2026-01-09 16:56:53,3111.18,212.4,4G
15558,5283,486,2023-02-28 14:29:18,3261.62,238.8,4G
15559,5669,201,2024-01-27 05:03:11,3646.79,62.0,4G
15560,48583,103,2025-09-13 19:34:40,3287.53,144.2,5G
15561,33579,316,2023-06-12 13:34:08,1006.94,82.3,4G
15562,32883,363,2024-05-28 07:03:48,4379.67,209.8,3G
15563,43467,492,2024-12-16 13:42:43,336.12,240.6,5G
15564,9463,163,2024-01-08 19:23:35,615.66,11.5,3G
15565,30928,237,2025-09-07 13:04:15,770.35,63.7,4G
15566,33541,322,2026-05-07 01:29:42,2828.84,152.6,4G
15567,43354,39,2023-12-21 14:50:10,1990.45,289.1,5G
15568,24509,278,2024-08-28 07:15:48,1686.61,292.1,4G
15569,7376,395,2025-12-17 21:56:57,3283.57,40.6,3G
15570,27240,224,2024-01-02 21:17:24,3046.25,110.5,5G
15571,1753,51,2025-01-12 02:36:44,3643.27,252.2,5G
15572,46896,144,2024-02-06 11:43:26,466.25,201.8,4G
15573,39155,336,2023-04-16 08:31:21,250.51,266.3,3G
15574,48128,175,2025-08-10 22:18:56,1438.75,194.5,5G
15575,16330,183,2025-10-02 16:16:19,75.51,113.4,5G
15576,8722,128,2024-11-13 12:36:05,2612.44,244.2,5G
15577,11801,381,2023-11-27 19:05:00,3807.63,59.8,4G
15578,9063,126,2023-11-19 12:16:20,4004.29,278.0,4G
15579,36433,9,2023-07-02 19:28:38,1603.94,136.5,5G
15580,40630,178,2024-03-12 00:37:32,248.8,171.7,5G
15581,46074,294,2026-01-23 09:41:46,2472.34,289.8,4G
15582,15453,334,2024-07-16 11:10:05,4832.3,103.5,3G
15583,3295,307,2024-09-06 21:06:03,1037.99,144.8,5G
15584,7787,135,2025-02-17 18:11:06,785.51,15.1,3G
15585,28056,341,2025-12-19 09:00:22,4899.28,280.8,4G
15586,19308,384,2025-10-04 21:31:49,411.33,196.2,3G
15587,36909,314,2025-04-18 02:07:14,3474.45,16.5,4G
15588,13861,89,2024-03-06 20:59:02,1844.72,157.7,3G
15589,3860,8,2026-03-25 19:39:11,1999.48,104.7,4G
15590,12643,408,2025-06-25 12:37:17,171.05,13.4,4G
15591,31609,70,2024-07-26 23:58:02,668.07,205.3,4G
15592,48888,1,2025-07-11 05:34:34,418.6,173.3,4G
15593,5004,291,2024-01-12 18:51:33,438.58,224.0,4G
15594,47574,445,2023-02-22 04:46:54,699.17,231.0,3G
15595,31247,196,2025-03-06 15:09:54,3164.21,135.8,4G
15596,13716,30,2024-12-19 13:07:14,4792.98,59.4,3G
15597,44029,443,2025-12-07 08:03:37,1026.15,18.3,4G
15598,21033,67,2026-03-17 01:46:50,2352.01,296.2,5G
15599,6398,89,2023-08-07 18:59:26,373.16,180.7,5G
15600,10739,296,2024-07-23 04:05:52,2243.81,165.9,3G
15601,40918,198,2023-09-12 13:09:30,96.43,37.6,4G
15602,47142,203,2023-04-16 22:17:41,1650.03,91.7,3G
15603,12274,276,2026-05-16 12:34:04,2384.07,123.4,4G
15604,44095,110,2023-12-11 18:47:18,2737.14,225.4,5G
15605,32631,254,2025-11-20 19:36:06,1789.4,141.3,3G
15606,12554,23,2026-02-08 12:51:57,2317.42,8.9,3G
15607,24945,310,2026-03-13 02:32:41,1363.67,159.2,4G
15608,46993,470,2026-07-13 02:57:26,500.72,87.4,3G
15609,39918,227,2025-10-19 23:53:01,3012.25,23.7,3G
15610,43766,86,2023-01-02 14:54:53,2039.83,27.0,5G
15611,7718,284,2024-11-09 23:07:24,3028.45,26.6,3G
15612,6094,219,2023-11-08 06:16:58,4097.04,215.0,4G
15613,39991,189,2023-09-26 03:40:51,1204.46,23.2,3G
15614,7847,328,2023-10-02 02:08:45,4870.58,82.9,3G
15615,40624,434,2026-01-05 21:25:02,4628.65,152.5,4G
15616,13101,420,2024-01-07 07:58:40,3705.99,267.0,4G
15617,49313,256,2023-10-15 01:57:06,1848.88,283.5,5G
15618,31987,383,2023-06-27 10:12:30,4152.05,149.0,5G
15619,3631,215,2023-09-10 19:59:14,4456.01,63.3,3G
15620,37672,494,2023-11-07 00:30:44,2742.72,175.3,5G
15621,5941,126,2024-01-13 01:59:30,4679.11,169.8,3G
15622,49306,85,2025-06-06 20:35:57,206.15,287.3,3G
15623,24674,3,2025-03-31 17:21:19,4555.15,58.0,4G
15624,36803,4,2025-07-31 20:30:22,1111.32,132.3,5G
15625,20369,426,2023-09-20 08:18:43,3437.61,224.0,5G
15626,7506,467,2025-12-12 14:45:54,2527.89,207.3,4G
15627,5794,232,2024-12-12 12:13:36,466.35,151.2,3G
15628,35303,361,2025-06-29 03:57:28,15.21,78.5,5G
15629,17545,167,2023-09-29 03:46:47,4140.94,186.3,5G
15630,17125,110,2023-12-06 05:24:00,3639.51,26.1,3G
15631,43232,51,2023-05-27 16:53:53,3070.35,275.2,3G
15632,3275,315,2024-01-06 09:05:04,1593.93,20.9,4G
15633,35493,485,2024-06-13 14:58:20,3740.3,121.8,4G
15634,31523,165,2024-01-23 07:07:06,1437.42,169.1,5G
15635,26825,60,2025-06-07 19:27:01,3121.95,104.1,4G
15636,3237,64,2025-02-24 22:01:25,3341.11,92.9,5G
15637,585,453,2024-06-29 21:14:07,3160.64,135.7,3G
15638,39821,250,2026-07-04 06:23:43,3620.4,94.8,4G
15639,23454,34,2024-01-05 12:46:14,2416.68,238.4,3G
15640,25590,338,2023-03-12 06:34:27,1929.93,168.0,5G
15641,29422,144,2024-03-08 08:58:24,1882.66,200.6,4G
15642,6562,445,2023-04-25 06:34:31,3432.32,179.9,4G
15643,40860,57,2024-09-03 00:18:13,519.12,297.8,3G
15644,45584,174,2023-10-04 08:08:47,418.32,99.1,5G
15645,8551,22,2023-06-09 16:56:55,3766.44,209.9,5G
15646,5771,378,2023-10-14 01:07:09,1898.82,296.9,3G
15647,33845,416,2026-01-05 21:04:51,2593.96,151.5,5G
15648,15512,457,2026-01-28 13:34:28,210.22,24.2,5G
15649,9296,423,2024-04-07 13:10:08,3408.24,82.7,4G
15650,12882,288,2023-06-01 08:43:37,98.12,158.6,3G
15651,28091,210,2024-04-06 20:56:46,4851.03,282.8,3G
15652,2493,198,2026-05-18 08:40:32,511.66,112.9,3G
15653,47502,30,2024-04-27 10:57:10,587.26,41.9,4G
15654,28003,434,2025-07-22 12:56:19,3256.21,41.7,5G
15655,10364,394,2023-10-01 02:36:47,3487.3,173.4,3G
15656,36324,185,2023-06-03 00:04:34,3533.54,27.8,3G
15657,38932,456,2023-05-22 18:34:48,693.57,141.0,4G
15658,39371,495,2026-05-23 14:33:18,1489.91,163.5,4G
15659,22888,322,2025-12-12 09:10:21,3732.43,256.9,4G
15660,27604,446,2025-01-05 09:34:10,3590.5,286.0,3G
15661,5388,475,2023-05-01 13:54:17,3025.6,280.9,4G
15662,13520,356,2025-07-23 18:11:46,112.02,169.8,4G
15663,32415,443,2023-09-26 08:45:30,2615.0,8.5,3G
15664,1218,111,2025-11-19 18:13:15,2059.8,219.0,5G
15665,12042,161,2023-02-20 13:54:34,2403.45,156.8,3G
15666,24366,292,2024-04-04 17:54:12,2311.9,27.4,3G
15667,25751,291,2023-02-12 23:05:26,2876.38,151.2,5G
15668,3241,201,2024-06-28 16:04:18,1296.34,117.8,4G
15669,28901,210,2026-07-01 15:50:46,300.78,36.6,3G
15670,34158,22,2024-09-04 08:20:04,2939.58,182.1,3G
15671,47450,346,2026-01-25 06:13:37,1559.91,258.0,3G
15672,21726,475,2024-06-08 19:19:54,2444.36,201.9,4G
15673,9383,238,2026-01-13 18:08:45,1114.29,263.6,4G
15674,30645,349,2023-01-31 18:02:05,1195.77,244.6,4G
15675,30022,306,2025-11-03 06:57:07,2225.73,167.8,3G
15676,3945,409,2024-06-19 14:23:03,374.35,195.7,4G
15677,39230,81,2024-03-12 15:06:04,3590.87,69.5,5G
15678,3788,161,2023-07-26 19:02:37,537.6,26.9,3G
15679,18474,205,2024-05-01 20:48:22,1606.85,55.6,3G
15680,203,151,2023-08-02 23:26:05,3636.75,19.3,3G
15681,5721,484,2026-02-11 14:29:36,480.41,33.6,3G
15682,3936,481,2026-03-10 08:26:10,2073.77,56.2,5G
15683,8193,306,2026-02-16 02:59:50,3672.9,164.0,5G
15684,25910,139,2026-02-16 05:31:44,3419.78,162.5,5G
15685,46566,343,2024-08-25 20:09:22,825.22,93.7,3G
15686,9017,172,2026-07-28 03:16:39,48.96,147.6,5G
15687,14124,267,2023-07-23 16:53:51,2786.32,10.7,5G
15688,47911,333,2025-02-22 17:23:56,3252.4,298.4,4G
15689,28666,130,2026-07-23 10:40:47,3891.51,62.3,5G
15690,26795,129,2023-05-28 09:09:11,2249.71,132.5,4G
15691,14183,409,2023-12-10 05:58:24,2148.89,280.8,3G
15692,35248,219,2024-07-05 00:29:52,204.3,198.6,4G
15693,8697,75,2026-02-13 19:51:38,2642.7,152.4,3G
15694,46783,287,2025-07-06 11:02:30,1144.76,13.0,4G
15695,11333,339,2025-08-12 13:44:27,1657.46,263.1,5G
15696,7695,134,2024-04-30 15:13:05,3683.67,188.7,4G
15697,30743,158,2025-03-09 20:55:37,3313.88,150.5,5G
15698,18354,294,2025-07-13 03:20:18,2751.96,104.9,4G
15699,39043,467,2024-08-11 13:02:14,3983.33,2.2,3G
15700,18405,433,2025-07-01 07:28:27,3681.76,128.0,3G
15701,34951,229,2023-05-23 13:50:17,4792.02,245.4,3G
15702,45991,211,2024-12-22 02:24:07,1482.31,218.0,4G
15703,2380,70,2024-01-18 03:15:23,3418.3,46.4,5G
15704,10469,28,2026-07-04 03:49:52,1317.05,265.5,5G
15705,44421,370,2025-11-07 21:45:15,1182.42,66.7,4G
15706,45169,125,2026-07-19 19:06:11,2710.53,130.1,5G
15707,34430,308,2023-02-23 21:30:29,3833.71,94.6,3G
15708,7941,5,2023-08-03 17:14:39,3847.85,66.1,4G
15709,43336,186,2025-01-08 15:19:39,3029.8,130.9,3G
15710,13117,24,2023-12-03 05:39:06,4261.22,56.9,5G
15711,41638,281,2023-08-05 18:12:53,1519.61,71.0,4G
15712,15477,350,2024-07-18 05:12:04,777.94,251.9,4G
15713,4262,282,2026-05-18 02:39:45,1588.59,134.5,4G
15714,30785,387,2024-09-18 02:34:02,1035.28,287.5,4G
15715,14477,153,2026-03-16 06:35:29,3030.22,259.2,3G
15716,38201,199,2024-06-16 01:00:51,1405.28,242.8,4G
15717,27207,202,2023-05-04 16:00:28,2377.14,125.0,3G
15718,18803,128,2023-04-16 20:13:34,850.97,88.9,3G
15719,11222,89,2023-08-03 09:55:24,371.98,62.7,5G
15720,18639,225,2024-02-14 07:39:12,2471.48,239.7,5G
15721,48484,27,2023-08-07 09:09:17,3382.41,27.8,4G
15722,30514,280,2026-07-21 19:28:11,3558.98,252.9,4G
15723,22965,202,2026-06-12 00:58:48,1330.28,227.9,3G
15724,30409,91,2024-07-11 04:03:57,1710.32,236.0,4G
15725,42314,7,2025-07-21 01:16:45,4567.58,206.0,4G
15726,22911,486,2025-02-01 05:31:45,2314.67,214.6,4G
15727,24811,295,2024-07-12 09:16:32,2202.61,251.6,5G
15728,13123,373,2023-08-26 21:04:00,48.72,182.8,5G
15729,14291,296,2025-03-20 02:21:06,1437.19,180.3,5G
15730,42419,497,2025-02-24 17:41:04,3404.45,103.5,3G
15731,24316,358,2025-05-11 16:24:47,799.38,168.6,4G
15732,28188,487,2025-01-07 08:47:51,1748.92,200.7,5G
15733,7089,327,2023-04-05 08:08:55,4641.03,290.8,4G
15734,28664,223,2023-08-24 19:58:19,1165.8,199.7,3G
15735,21099,461,2025-10-18 16:12:39,2522.23,221.6,3G
15736,28460,390,2025-01-09 03:01:49,1319.02,207.2,4G
15737,41062,181,2024-11-20 06:42:19,1500.87,47.9,3G
15738,16543,145,2025-05-16 17:00:23,84.74,151.6,4G
15739,19742,15,2026-02-09 19:02:32,3463.52,298.5,5G
15740,24610,68,2023-01-22 12:39:59,3949.79,116.8,3G
15741,30363,325,2023-07-29 09:37:00,4680.64,227.9,3G
15742,27418,265,2024-09-18 23:46:32,4395.67,287.2,3G
15743,8497,269,2024-09-22 11:58:46,3769.87,25.1,5G
15744,26127,73,2024-04-13 02:43:55,4443.63,175.5,5G
15745,48404,263,2026-04-09 23:06:28,3302.58,295.7,5G
15746,6985,485,2026-07-04 11:58:07,1377.07,199.8,3G
15747,11587,202,2026-07-24 04:55:23,1587.8,27.8,5G
15748,42312,257,2023-03-01 20:27:37,1590.1,151.2,4G
15749,49828,326,2025-12-14 02:31:47,1508.72,259.6,3G
15750,38773,234,2025-05-24 05:29:17,4756.31,113.0,3G
15751,26154,380,2024-11-24 14:46:00,2272.35,201.6,5G
15752,12413,318,2026-04-30 01:14:15,3766.29,197.1,5G
15753,38161,374,2026-03-03 04:52:16,2870.77,95.5,3G
15754,12924,127,2025-09-08 20:07:59,4799.46,246.3,3G
15755,1121,257,2024-03-12 16:31:47,1983.16,103.2,4G
15756,16236,413,2023-10-11 03:37:51,1497.1,254.3,5G
15757,38864,353,2025-10-02 00:15:07,1750.6,141.4,4G
15758,17869,53,2024-05-18 12:32:14,3085.39,202.2,5G
15759,1058,238,2023-06-26 21:17:39,3551.04,259.2,5G
15760,40292,416,2023-09-26 23:14:51,3723.53,36.9,3G
15761,2337,456,2023-11-01 03:15:15,938.37,60.7,5G
15762,20592,229,2023-10-28 16:00:43,4443.9,187.1,3G
15763,24474,381,2023-07-09 18:19:27,3835.86,283.9,3G
15764,34937,226,2026-03-13 08:43:03,3610.02,170.9,3G
15765,29976,379,2025-10-07 05:27:23,1775.8,289.3,3G
15766,30356,425,2024-09-30 22:21:06,4743.15,299.1,5G
15767,11446,390,2025-07-08 12:45:34,3400.57,26.3,3G
15768,31125,109,2025-08-03 01:15:24,458.58,176.4,5G
15769,46995,432,2024-08-12 22:33:38,3938.18,18.3,3G
15770,41873,156,2024-11-12 04:47:54,3125.84,127.1,3G
15771,28265,166,2024-06-14 02:19:31,3856.14,32.9,4G
15772,29327,99,2024-09-22 15:19:45,1324.94,133.4,4G
15773,9748,48,2026-07-02 01:42:37,4230.05,71.4,3G
15774,13022,2,2024-05-29 21:01:35,3615.71,278.7,5G
15775,32302,166,2024-02-10 09:52:24,4837.15,261.0,5G
15776,12687,201,2023-11-30 00:49:33,4336.96,133.6,4G
15777,30845,356,2025-06-06 22:38:21,3748.43,157.0,4G
15778,1048,489,2024-07-29 02:37:17,4181.75,210.7,5G
15779,41829,82,2024-12-11 12:47:25,4442.68,102.5,5G
15780,45393,361,2023-11-24 06:29:10,567.47,140.7,4G
15781,42496,199,2024-06-19 06:39:06,4582.05,152.2,4G
15782,8715,211,2023-03-14 16:45:40,4145.37,137.6,4G
15783,33762,385,2026-02-09 07:06:58,3999.05,31.1,3G
15784,43820,120,2026-07-09 17:37:58,3561.86,265.4,4G
15785,16244,258,2025-03-12 18:01:01,1578.42,215.6,3G
15786,7375,380,2023-03-01 20:21:40,3508.07,226.1,4G
15787,16724,264,2023-06-06 00:54:41,443.98,85.3,4G
15788,44526,471,2024-10-06 16:45:04,4228.19,33.8,3G
15789,24729,50,2025-11-17 12:16:11,3187.45,235.0,5G
15790,43070,296,2026-05-01 11:23:08,2543.94,144.0,4G
15791,24973,421,2023-07-01 14:47:38,4588.38,45.9,4G
15792,20448,213,2023-08-31 05:59:10,924.71,153.7,5G
15793,38012,206,2024-01-29 11:40:32,1232.74,236.1,5G
15794,6624,255,2025-03-15 08:30:48,4918.83,163.9,4G
15795,10310,248,2026-04-04 14:35:25,1122.91,59.2,5G
15796,17940,116,2025-04-05 02:34:20,1133.99,290.3,5G
15797,19135,273,2024-10-09 17:46:41,4444.96,161.8,5G
15798,40228,476,2023-12-09 07:08:57,3456.42,267.8,3G
15799,39364,275,2024-07-21 09:52:47,3107.8,153.7,3G
15800,13415,240,2024-05-18 03:09:04,3403.76,103.3,5G
15801,39863,407,2023-05-04 10:10:18,4575.52,292.0,4G
15802,34810,355,2023-12-09 10:56:41,171.23,22.0,3G
15803,23458,359,2025-10-31 17:32:40,3573.28,79.4,4G
15804,41683,196,2025-04-03 06:52:55,1440.7,124.8,4G
15805,21505,184,2023-09-08 12:53:37,2412.96,24.6,3G
15806,9182,289,2023-08-25 20:48:47,1764.59,209.4,5G
15807,40915,181,2025-02-16 03:18:15,1973.0,229.2,3G
15808,43966,479,2023-02-17 00:27:46,4078.77,33.6,5G
15809,16639,163,2025-08-21 10:27:06,2751.77,169.3,3G
15810,19995,46,2025-08-19 09:25:06,705.83,57.9,4G
15811,49583,462,2023-04-30 01:27:59,495.65,14.2,5G
15812,10953,81,2025-04-15 16:09:45,687.7,232.3,4G
15813,43602,494,2026-06-16 09:34:13,637.18,56.3,5G
15814,13655,335,2023-01-01 14:30:51,3863.41,204.6,3G
15815,16100,275,2025-10-07 05:43:03,133.99,133.0,5G
15816,1769,445,2024-01-08 02:24:44,1607.87,251.2,3G
15817,182,3,2026-06-05 18:15:40,437.29,91.5,3G
15818,11692,261,2025-11-04 21:09:41,4068.32,16.8,3G
15819,19120,305,2023-03-14 02:07:05,1823.82,278.6,5G
15820,31830,156,2024-12-31 14:05:03,4746.57,261.8,4G
15821,26998,436,2024-04-09 10:37:18,4579.36,181.4,5G
15822,34799,47,2026-05-11 16:15:42,3694.32,125.3,4G
15823,34540,14,2024-08-13 10:36:08,665.69,105.5,4G
15824,44711,162,2026-02-01 16:52:41,3363.94,295.2,4G
15825,41148,399,2023-04-21 18:05:02,765.63,55.3,3G
